"item","itemLabel","yob","yod","occupationLabel","citizenLabel","birthcountryLabel"
"http://www.wikidata.org/entity/Q3387829","Pierre le Picard",1624,1679,"pirate","","France"
"http://www.wikidata.org/entity/Q6120895","Jacques Tavernier",1625,1673,"privateer","","France"
"http://www.wikidata.org/entity/Q2894871","Belleroche",1630,1690,"actor","France","France"
"http://www.wikidata.org/entity/Q2894871","Belleroche",1630,1690,"playwright","France","France"
"http://www.wikidata.org/entity/Q124955","Antoine Nompar de Caumont",1632,1723,"military personnel","France","France"
"http://www.wikidata.org/entity/Q124955","Antoine Nompar de Caumont",1633,1723,"military personnel","France","France"
"http://www.wikidata.org/entity/Q2825111","Adrien-Thomas Perdou de Subligny",1636,1696,"writer","France","France"
"http://www.wikidata.org/entity/Q2825111","Adrien-Thomas Perdou de Subligny",1636,1696,"playwright","France","France"
"http://www.wikidata.org/entity/Q2825111","Adrien-Thomas Perdou de Subligny",1636,1696,"translator","France","France"
"http://www.wikidata.org/entity/Q795589","Pierre de Montesquiou d'Artagnan",1640,1725,"military personnel","France","France"
"http://www.wikidata.org/entity/Q3386745","Pierre Rainssant",1640,1689,"scientist","France","France"
"http://www.wikidata.org/entity/Q5760724","Hilaire Bernard de La Rivière",1640,1729,"architect","","France"
"http://www.wikidata.org/entity/Q2915948","Louis de Duras, 2nd Earl of Feversham",1641,1709,"politician","France","France"
"http://www.wikidata.org/entity/Q1685968","Jean de la Vallée",1642,1696,"architect","Sweden","France"
"http://www.wikidata.org/entity/Q1338441","Cardinal de Bouillon",1643,1715,"diplomat","France","France"
"http://www.wikidata.org/entity/Q1338441","Cardinal de Bouillon",1643,1715,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q3170808","Jean Bochart de Champigny",1645,1720,"politician","","France"
"http://www.wikidata.org/entity/Q448589","Anne de Rohan-Chabot",1648,1709,"lady-in-waiting","France","France"
"http://www.wikidata.org/entity/Q3611162","Alphonse Henri of Lorraine, Count of Harcourt",1648,1719,"diplomat","France","France"
"http://www.wikidata.org/entity/Q3611162","Alphonse Henri of Lorraine, Count of Harcourt",1648,1719,"aristocrat","France","France"
"http://www.wikidata.org/entity/Q88319109","Louise de Bréville",1648,1673,"aristocrat","Kingdom of France","France"
"http://www.wikidata.org/entity/Q88319109","Louise de Bréville",1648,1673,"capitaine de frégate","Kingdom of France","France"
"http://www.wikidata.org/entity/Q15850626","Theodor Giou de Briou",1649,1720,"","France","France"
"http://www.wikidata.org/entity/Q21034872","Hans Stefan Ludwig Albrecht von Piat",1650,1710,"","","France"
"http://www.wikidata.org/entity/Q2343518","Stephan Laurenz de La Roque",1650,1742,"painter","","France"
"http://www.wikidata.org/entity/Q2750100","Marquis de St Ruth",1650,1691,"military personnel","France","France"
"http://www.wikidata.org/entity/Q3158363","Jacques Bourgeois",1650,1701,"physician","","France"
"http://www.wikidata.org/entity/Q3158363","Jacques Bourgeois",1650,1701,"surgeon","","France"
"http://www.wikidata.org/entity/Q17310814","Christophe Tassin",1650,1660,"architect","France","France"
"http://www.wikidata.org/entity/Q17310814","Christophe Tassin",1650,1660,"cartographer","France","France"
"http://www.wikidata.org/entity/Q1529470","René-Aubert Vertot",1655,1735,"writer","France","France"
"http://www.wikidata.org/entity/Q1529470","René-Aubert Vertot",1655,1735,"historian","France","France"
"http://www.wikidata.org/entity/Q1903552","Martin Charbonnier",1655,1720,"gardener","France","France"
"http://www.wikidata.org/entity/Q72319439","Charles-Gaspard Piot de Langloiserie",1655,1715,"","","France"
"http://www.wikidata.org/entity/Q1706337","Joseph-Emmanuel de La Trémoille",1659,1720,"diplomat","France","France"
"http://www.wikidata.org/entity/Q1706337","Joseph-Emmanuel de La Trémoille",1659,1720,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q1362304","Louis Remy de la Fosse",1659,1726,"architect","France","France"
"http://www.wikidata.org/entity/Q1362304","Louis Remy de la Fosse",1659,1726,"architect","Germany","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"engraver","Kingdom of France","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"engraver","Great Britain","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"engraver","Kingdom of England","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"painter","Kingdom of France","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"painter","Great Britain","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"painter","Kingdom of England","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"printmaker","Kingdom of France","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"printmaker","Great Britain","France"
"http://www.wikidata.org/entity/Q18530587","Peter Berchet",1659,1720,"printmaker","Kingdom of England","France"
"http://www.wikidata.org/entity/Q12333243","René Montaigu",1661,1737,"actor","France","France"
"http://www.wikidata.org/entity/Q50369015","Pierre Carle",1666,1730,"military engineer","","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"writer","France","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"writer","Great Britain","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"classical scholar","France","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"classical scholar","Great Britain","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"bibliographer","France","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"bibliographer","Great Britain","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"philologist","France","France"
"http://www.wikidata.org/entity/Q1478736","Michel Maittaire",1668,1747,"philologist","Great Britain","France"
"http://www.wikidata.org/entity/Q3131726","Henri Oswald de La Tour d'Auvergne",1671,1747,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q28343285","François L'Honoré",1673,1748,"printer","","France"
"http://www.wikidata.org/entity/Q28343285","François L'Honoré",1673,1748,"publisher","","France"
"http://www.wikidata.org/entity/Q5715981","Henrietta Johnston",1674,1729,"painter","United States of America","France"
"http://www.wikidata.org/entity/Q78157611","Pietro Bainville",1674,1749,"painter","","France"
"http://www.wikidata.org/entity/Q29962461","Henry Bellisle",1675,1717,"physician","France","France"
"http://www.wikidata.org/entity/Q3830102","Lemau de la Jaisse",1677,1745,"writer","France","France"
"http://www.wikidata.org/entity/Q3830102","Lemau de la Jaisse",1677,1745,"engraver","France","France"
"http://www.wikidata.org/entity/Q3830102","Lemau de la Jaisse",1677,1745,"cartographer","France","France"
"http://www.wikidata.org/entity/Q1695987","Johann Ritter von Baillou",1679,1758,"naturalist","France","France"
"http://www.wikidata.org/entity/Q16159847","Pierre Balquerie",1679,1759,"diplomat","France","France"
"http://www.wikidata.org/entity/Q1522228","Giambattista Dufort",1680,1728,"choreographer","France","France"
"http://www.wikidata.org/entity/Q2437822","Henry Reetz",1680,1765,"architect","France","France"
"http://www.wikidata.org/entity/Q2437822","Henry Reetz",1680,1765,"architect","Germany","France"
"http://www.wikidata.org/entity/Q2437822","Henry Reetz",1680,1765,"engineer","France","France"
"http://www.wikidata.org/entity/Q2437822","Henry Reetz",1680,1765,"engineer","Germany","France"
"http://www.wikidata.org/entity/Q3084464","François Didot",1689,1757,"printer","France","France"
"http://www.wikidata.org/entity/Q251996","Joseph Bertin",1690,1736,"chess player","Great Britain","France"
"http://www.wikidata.org/entity/Q357575","Jacques-Christophe Naudot",1690,1762,"composer","France","France"
"http://www.wikidata.org/entity/Q1928428","Michael Leveilly",1694,1762,"architect","France","France"
"http://www.wikidata.org/entity/Q1928428","Michael Leveilly",1694,1762,"architect","Germany","France"
"http://www.wikidata.org/entity/Q3659548","Charles Louis of Lorraine, Count of Marsan",1696,1755,"aristocrat","France","France"
"http://www.wikidata.org/entity/Q661987","Charles Antoine de La Roche-Aymon",1697,1777,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q2056633","Anne Julie de Melun",1698,1724,"governess","France","France"
"http://www.wikidata.org/entity/Q28960865","Charles Baton",1700,1758,"musician","","France"
"http://www.wikidata.org/entity/Q3374325","Augustyn Mirys",1700,1790,"painter","Polish–Lithuanian Commonwealth","France"
"http://www.wikidata.org/entity/Q1450972","François Chauvon",1700,1740,"composer","France","France"
"http://www.wikidata.org/entity/Q15431709","William Delacour",1700,1767,"painter","","France"
"http://www.wikidata.org/entity/Q16647360","David Dumoulin",1700,1800,"ballet dancer","France","France"
"http://www.wikidata.org/entity/Q18011955","Julien Bordier",1700,1700,"chronicler","","France"
"http://www.wikidata.org/entity/Q1670235","Alexandre Roussel",1701,1728,"preacher","France","France"
"http://www.wikidata.org/entity/Q5848784","Estanislao Courrande",1701,NA,"privateer","Argentina","France"
"http://www.wikidata.org/entity/Q367103","Antoine Clériadus de Choiseul-Beaupré",1707,1774,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q3847326","Maria Henriette de La Tour d'Auvergne",1708,1728,"","France","France"
"http://www.wikidata.org/entity/Q2477411","Pierre Frédéric de la Croix",1709,1782,"painter","Netherlands","France"
"http://www.wikidata.org/entity/Q970505","Jean-Baptiste de Belloy",1709,1808,"politician","France","France"
"http://www.wikidata.org/entity/Q970505","Jean-Baptiste de Belloy",1709,1808,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q28105288","Jean-Robert Ango",1710,1773,"drawer","France","France"
"http://www.wikidata.org/entity/Q15433971","Pierre-Charles Canot",1710,1777,"engraver","France","France"
"http://www.wikidata.org/entity/Q30902199","Jacques-Antoine Baratier",1712,1783,"writer","France","France"
"http://www.wikidata.org/entity/Q30902199","Jacques-Antoine Baratier",1712,1783,"military personnel","France","France"
"http://www.wikidata.org/entity/Q3847883","Marie Sophie de Courcillon",1713,1756,"salonnière","France","France"
"http://www.wikidata.org/entity/Q7619173","John Drummond, 4th Duke of Perth",1714,1747,"","","France"
"http://www.wikidata.org/entity/Q4255289","Sophie de Lafont",1717,1797,"lady-in-waiting","Russian Empire","France"
"http://www.wikidata.org/entity/Q5982610","Louis-Thomas of Borbón-Condé Valois",1718,1799,"","","France"
"http://www.wikidata.org/entity/Q18878375","John Devoto",1719,1776,"painter","France","France"
"http://www.wikidata.org/entity/Q18878375","John Devoto",1719,1776,"drawer","France","France"
"http://www.wikidata.org/entity/Q2959987","Charles Philippe Aubry",1720,1770,"soldier","France","France"
"http://www.wikidata.org/entity/Q3165881","Jean-François de Sompsois",1720,1808,"painter","France","France"
"http://www.wikidata.org/entity/Q454900","Jean-Armand de Bessuéjouls Roquelaure",1721,1818,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q1373411","Louis-Joseph de Montmorency-Laval",1724,1808,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q16841629","Jacques Garrigan",1725,1790,"bookseller","","France"
"http://www.wikidata.org/entity/Q3592230","Étienne Laclotte",1728,1812,"architect","France","France"
"http://www.wikidata.org/entity/Q15436832","Madeleine Touros d'Heinze",1729,1810,"military personnel","","France"
"http://www.wikidata.org/entity/Q4066896","Benoit-Louis Henriquez",1732,1806,"engraver","France","France"
"http://www.wikidata.org/entity/Q4066896","Benoit-Louis Henriquez",1732,1806,"scientific illustrator","France","France"
"http://www.wikidata.org/entity/Q18634089","Charles Bechon",1732,1812,"illuminator","","France"
"http://www.wikidata.org/entity/Q18634089","Charles Bechon",1732,1812,"painter","","France"
"http://www.wikidata.org/entity/Q2960538","Charles de Broglie",1733,1777,"prelate","","France"
"http://www.wikidata.org/entity/Q21099329","Jacques de Catuélan",1733,1790,"translator","France","France"
"http://www.wikidata.org/entity/Q110916171","J.-C. Bonnefons",1733,NA,"memoirist","Kingdom of France","France"
"http://www.wikidata.org/entity/Q110916171","J.-C. Bonnefons",1733,NA,"traveler","Kingdom of France","France"
"http://www.wikidata.org/entity/Q20750861","Louis Messance",1734,1796,"demographer","France","France"
"http://www.wikidata.org/entity/Q15435688","François-Charles Joullain",1734,1799,"art dealer","France","France"
"http://www.wikidata.org/entity/Q15435688","François-Charles Joullain",1734,1799,"art historian","France","France"
"http://www.wikidata.org/entity/Q4520726","Jean-Baptiste Jude Charpentier",1740,1800,"grammarian","","France"
"http://www.wikidata.org/entity/Q689684","Joseph Philippe de Clairville",1742,1830,"botanist","France","France"
"http://www.wikidata.org/entity/Q689684","Joseph Philippe de Clairville",1742,1830,"entomologist","France","France"
"http://www.wikidata.org/entity/Q3261362","Louis Brion de la Tour",1743,1803,"geographer","France","France"
"http://www.wikidata.org/entity/Q3261362","Louis Brion de la Tour",1743,1803,"cartographer","France","France"
"http://www.wikidata.org/entity/Q3261362","Louis Brion de la Tour",1743,1803,"demographer","France","France"
"http://www.wikidata.org/entity/Q3261362","Louis Brion de la Tour",1743,1803,"drawer","France","France"
"http://www.wikidata.org/entity/Q94007216","Jean Baptiste Lucien",1748,1806,"engraver","","France"
"http://www.wikidata.org/entity/Q94007216","Jean Baptiste Lucien",1748,1806,"printmaker","","France"
"http://www.wikidata.org/entity/Q94007216","Jean Baptiste Lucien",1748,1806,"drawer","","France"
"http://www.wikidata.org/entity/Q2850776","Anne-François-Joachim Fréville",1749,1832,"writer","France","France"
"http://www.wikidata.org/entity/Q18530661","Pierre-Noël Violet",1749,1819,"painter","France","France"
"http://www.wikidata.org/entity/Q18530661","Pierre-Noël Violet",1749,1819,"printmaker","France","France"
"http://www.wikidata.org/entity/Q28105288","Jean-Robert Ango",1750,1773,"drawer","France","France"
"http://www.wikidata.org/entity/Q2255187","Anne Louis Henri de La Fare",1752,1829,"politician","France","France"
"http://www.wikidata.org/entity/Q2255187","Anne Louis Henri de La Fare",1752,1829,"Catholic priest","France","France"
"http://www.wikidata.org/entity/Q2255187","Anne Louis Henri de La Fare",1752,1829,"Catholic deacon","France","France"
"http://www.wikidata.org/entity/Q4066896","Benoit-Louis Henriquez",1752,1806,"engraver","France","France"
"http://www.wikidata.org/entity/Q4066896","Benoit-Louis Henriquez",1752,1806,"scientific illustrator","France","France"
"http://www.wikidata.org/entity/Q67323105","Jean Balthasar de la Traverse",1752,1808,"actor","France","France"
"http://www.wikidata.org/entity/Q67323105","Jean Balthasar de la Traverse",1752,1808,"painter","France","France"
"http://www.wikidata.org/entity/Q27918538","Wilhelm Peter Franz von Loucey",1754,1836,"military personnel","","France"
"http://www.wikidata.org/entity/Q656015","Philibert Borie",1759,1832,"physician","France","France"
"http://www.wikidata.org/entity/Q656015","Philibert Borie",1759,1832,"politician","France","France"
"http://www.wikidata.org/entity/Q21071029","Philippe Abraham Peticolas",1760,1841,"artist","United States of America","Italy"
