"id","data","bdate","ddate","lifespan","name","seats","female"
"384740","cbdb",1717,1776,59,"紀時宜",NA,0
"A029361","ddm",1717,1790,73,"遂翁元盧",NA,NA
"A030223","ddm",1717,1788,71,"雪峰宗台",NA,NA
"A041993","ddm",1717,1775,58,"扶功明",NA,NA
"A042903","ddm",1717,1801,84,"梁肯堂",NA,NA
"P182","bdrc",1717,1786,69,"lcang skya rol pa'i rdo rje/","G165,G3CN1712",NA
"P1981","bdrc",1717,1786,69,"che shos 01 ngag dbang bstan pa/","G160",NA
"P4647","bdrc",1717,1790,73,"bla brang khri 14 ngag dbang 'phrin las/","G162",NA
"P840","bdrc",1717,1794,77,"'khrul zhig ngag dbang tshe ring /"," ",NA
"P9910","bdrc",1717,1735,18,"'brug rgyal sras sprul sku 03 'jigs med nor bu/"," ",NA
"29759","cbdb",1718,1795,77,"屠氏(屠應麟女)",NA,1
"29902","cbdb",1718,1783,65,"汪廷璵",NA,0
"33144","cbdb",1718,1787,69,"陳璘",NA,0
"56862","cbdb",1718,1772,54,"劉星煒",NA,0
"62056","cbdb",1718,1783,65,"莊鈞",NA,0
"65833","cbdb",1718,1784,66,"程晉芳",NA,0
"68602","cbdb",1718,1783,65,"溫葆初",NA,0
"70463","cbdb",1718,1774,56,"莊德芬",NA,1
"70753","cbdb",1718,1775,57,"于從濂",NA,0
"71926","cbdb",1718,1785,67,"王祖熙",NA,0
"72089","cbdb",1718,1761,43,"王曾培",NA,0
"72835","cbdb",1718,1794,76,"甘運源",NA,0
"73463","cbdb",1718,1765,47,"包士曾",NA,0
"73650","cbdb",1718,1780,62,"愛新覺羅弘㬙",NA,0
"73965","cbdb",1718,1797,79,"朱篔",NA,0
"74030","cbdb",1718,1781,63,"朱雲駿",NA,0
"74654","cbdb",1718,1801,83,"莊暎",NA,0
"75528","cbdb",1718,1812,94,"湯滏",NA,0
